RBLBANK.NS,FEDERALBNK.NS,UNIONBANK.NS,INDIANB.NS,TVSMOTOR.NS,TATAMOTORS.NS,ESCORTS.NS,M&M.NS,TORNTPOWER.NS,PTC.NS,TRIL.NS,POWERGRID.NS,VINYLINDIA.NS,DEEPAKNTR.NS,PIDILITIND.NS,GEECEE.NS,WELENT.NS,VASCONEQ.NS,NITCO.NS,SOBHA.NS,UMANGDAIRY.NS,PARAGMILK.NS,JUBLFOOD.NS,TASTYBITE.NS,VIPIND.NS,SUPREMEIND.NS,TEXMOPIPES.NS,TAINWALCHM.NS,MIRCELECTR.NS,PGEL.NS,SALZERELEC.NS,BEL.NS
112,38.9841537476,23.2000007629,44.4020309448,313.9993286133,84.0999984741,877.4376831055,402.0308532715,293.7380371094,29.6678066254,6.25,111.475112915,66.8852996826,518.1352539063,1414.2523193359,46.5,56.3688163757,7.1500000954,15.1499996185,189.003036499,35.0639381409,86.2720565796,1567.4486083984,9549.1142578125,219.9499969482,895.0514526367,10.0500001907,35.5499992371,4.75,34.2999992371,61.7247238159,60.8816871643
107.25,37.0498275757,22.8500003815,43.6135368347,312.3587646484,82.8000030518,905.71484375,419.8037109375,292.3777160645,29.2315120697,6.3000001907,109.3354034424,77.1466445923,493.6477661133,1392.5819091797,46.2999992371,57.3719902039,6.9499998093,14.6499996185,184.6421813965,33.934425354,85.1277389526,1617.6668701172,9545.0654296875,216.9499969482,959.799987793,9.8000001907,35.8499984741,4.5999999046,33.2000007629,60.2904129028,60.9300079346
110.5500030518,38.1409873962,22.8999996185,43.5149765015,320.6611328125,83.0999984741,865.3402099609,422.5607299805,302.6774902344,29.1442565918,6.3000001907,110.3877182007,92.5386581421,500.8940734863,1407.2779541016,46.3499984741,57.0375976563,6.9499998093,14.8999996185,187.0382537842,34.1308631897,85.4760131836,1701.2807617188,9825.287109375,215.3000030518,974.319519043,10,35.5,4.5999999046,33.5999984741,60.5871658325,62.8144378662
118.1500015259,40.6208953857,23.25,43.268573761,321.2079772949,84.5500030518,869.7212524414,425.8593139648,297.1875305176,28.9697399139,6.5500001907,110.2474060059,101.7738647461,499.7946166992,1397.6633300781,47.7000007629,55.4134140015,6.9499998093,14.5,189.003036499,34.572845459,86.5705795288,1686.5546875,10021.9833984375,205.3500061035,961.2225341797,9.8500003815,36.2000007629,4.75,33.4000015259,60.142036438,64.4089660645
116.6500015259,42.4560279846,23.3999996185,43.0221710205,331.2007141113,87,886.7970581055,433.6380004883,296.7016906738,29.0569972992,6.5999999046,110.317565918,109.3765945435,505.7415771484,1420.1307373047,48.5999984741,54.6490898132,7.0999999046,14.8000001907,191.3512115479,34.1799736023,86.6203384399,1686.6545410156,10023.283203125,210.3500061035,966.4220581055,10.1499996185,35.5,4.6500000954,33.5,62.5655250549,67.3080825806
120.5,44.5391540527,23.6499996185,43.1207313538,333.9847412109,87,899.3425292969,429.650177002,309.4306640625,29.0569972992,6.4499998093,110.5280303955,100.5611724854,497.8456420898,1463.0230712891,49.1500015259,54.8879394531,7.0999999046,14.6499996185,186.1756591797,34.572845459,87.1178665161,1653.9078369141,10447.31640625,217.6499938965,1000.3170166016,10.1999998093,37.8499984741,4.8000001907,34.1500015259,63.2579498291,66.8732147217
129.8500061035,46.2750892639,25.5,45.8311767578,349.9929504395,89.5500030518,968.1934204102,454.0201721191,312.1027832031,30.3222427368,6.5500001907,111.440032959,100.6544494629,504.1423950195,1467.7557373047,50,56.7987480164,7.3000001907,15.1000003815,192.4054870605,35.7023544312,88.6602096558,1673.2263183594,10806.91796875,231.1499938965,1009.1953735352,10.3500003815,37.5,4.9499998093,35.6500015259,64.5933456421,67.0664978027
127.1500015259,47.2174491882,25.6499996185,45.979019165,362.0239562988,96.5,955.4985961914,455.7433166504,318.9530639648,30.889421463,6.6500000954,115.789604187,94.2177886963,498.845123291,1485.3410644531,55.3499984741,59.6171913147,7.6500000954,15.8500003815,201.9898223877,38.5997962952,88.4612045288,1697.8862304688,10999.0634765625,238.6499938965,1025.5296630859,10.3500003815,45,5.1500000954,36.75,65.2857666016,67.3080825806
130.75,46.7214698792,27.8999996185,48.6894645691,353.5226745605,98.75,968.2431640625,477.6516723633,316.8639831543,31.7183742523,7.8000001907,115.4388198853,94.4976501465,490.7992248535,1504.6202392578,66.4000015259,62.5789413452,8,16.4500007629,201.6543579102,37.8140487671,88.8592300415,1684.5080566406,10972.3212890625,261.950012207,1042.5017089844,10.6000003815,54,5.4000000954,38.3499984741,66.9673614502,71.1252822876
122.4000015259,45.2831230164,29.1499996185,49.6257972717,353.224395752,98.5,972.3254394531,471.1037902832,316.7182617188,31.1075687408,7.5,118.736076355,95.4304962158,485.3520202637,1491.3688964844,79.6500015259,63.6776542664,8.0500001907,16.3500003815,201.2709960938,37.3229598999,87.7149047852,1680.7141113281,10782.7734375,263.200012207,1040.1470947266,10.3999996185,59.4000015259,5.1500000954,38.9500007629,65.5825195313,70.352180481
126.25,46.9694595337,30.3500003815,53.1247406006,357.1021728516,110.75,961.5721435547,476.7654724121,334.7914123535,32.0674057007,7.75,120.2794647217,93.8912963867,483.9527282715,1502.7769775391,74.6999969482,66.6394042969,8.8500003815,16.9500007629,215.6954193115,39.5328712463,89.1079940796,1682.8607177734,10951.4765625,268.450012207,1055.6966552734,11.1499996185,60.0499992371,5.6500000954,42.75,71.0230026245,71.4635009766
132.5,47.7630310059,29.5499992371,52.7797737122,350.7386779785,115.4499969482,956.7929077148,463.6204833984,320.9936218262,32.4600715637,8.25,120.9108505249,90.6729660034,491.598815918,1486.8355712891,72.25,67.7381210327,9.6999998093,17.5499992371,221.1105651855,38.4524726868,89.1577453613,1675.6723632813,10773.8759765625,270.049987793,1062.2696533203,12.25,57.1500015259,6.1999998093,45.5,71.2702941895,72.1399688721
140.5500030518,48.0606193542,28.3999996185,51.7448768616,349.2472229004,111.4499969482,940.3643188477,471.3991699219,315.2607421875,31.9801502228,7.4499998093,119.6480789185,89.4136047363,482.3535461426,1461.9271240234,69.5999984741,64.5852890015,9.8999996185,17.7999992371,213.1555633545,37.5193977356,87.7149047852,1664.1411132813,10835.80859375,259.200012207,1061.1416015625,12.25,53.1500015259,6.8000001907,42.8499984741,70.033821106,70.5937652588
164.1999969482,49.3997688293,29.2999992371,54.6031646729,341.8894042969,111.4000015259,937.725769043,464.8020324707,321.6737976074,32.6782150269,8.8999996185,119.2973098755,90.6729660034,483.9027404785,1449.4230957031,65.8000030518,65.8273086548,9.6499996185,17.3999996185,214.1619110107,39.3855400085,96.4714660645,1703.7266845703,10867.0498046875,253.6499938965,1064.9184570313,12.1999998093,50.4500007629,7.0999999046,43.1500015259,84.0306854248,70.9803161621
160.5500030518,47.6142349243,28.75,54.0610733032,330.305847168,106.1500015259,914.3771362305,467.2636413574,316.5238952637,32.7218437195,8.3000001907,119.9637756348,89.6468276978,484.5523986816,1412.1102294922,64.0500030518,65.6797180176,10,17.25,208.6988525391,39.6310882568,98.0138168335,1678.7174072266,11001.6640625,252.25,1057.5606689453,12.3999996185,48.2999992371,6.9000000954,42.6500015259,75.7710494995,68.2744674683
168.6000061035,48.4574050903,28.6499996185,53.7653884888,343.380859375,105.3000030518,973.3708496094,500.643157959,319.5361022949,33.3326530457,7.9000000954,116.6665267944,89.7401123047,481.6039428711,1424.8135986328,67.0999984741,65.6797180176,9.3999996185,17.5499992371,212.676361084,39.139995575,95.7749252319,1734.4766845703,11070.244140625,249.3999938965,1056.7756347656,12.5500001907,45.2999992371,7.1500000954,40.4500007629,79.1837234497,69.4824447632
161.3500061035,46.1758880615,29.25,55.4409370422,342.2374267578,100.5,936.7798461914,500.3477478027,316.8639831543,34.8596725464,8.1000003815,114.5268173218,92.4920196533,476.1067504883,1426.7065429688,65.5999984741,65.1385345459,8.6999998093,17,211.3824768066,38.8944473267,97.8148117065,1694.9410400391,11676.376953125,247.3999938965,1054.568359375,12.25,47.5499992371,7,39.5999984741,76.2161865234,68.5643692017
161.3500061035,46.4238815308,28.8999996185,53.6175498962,352.130645752,94.75,954.1543579102,498.9692382813,315.5522155762,34.5106391907,8,114.1409759521,85.2157897949,471.5090942383,1426.0091552734,65.9000015259,63.5641899109,8.4499998093,16.7999992371,205.9194030762,38.4524726868,94.3320846558,1690.3485107422,11931.65625,241.6499938965,1069.2839355469,12.1499996185,46.5999984741,6.75,39.5,75.3753814697,68.2744674683
162.3500061035,46.3246841431,29,53.6175498962,357.4004821777,95.4000015259,995.524597168,489.9597473145,313.074432373,34.6415252686,8.0500001907,111.8960418701,82.8370361328,462.6136169434,1426.9058837891,68.5999984741,65.2369384766,8.4499998093,17,206.1110992432,38.305141449,94.1828231812,1657.5518798828,11957.849609375,241.75,1064.9184570313,12.75,45.1500015259,6.5,40.0999984741,75.7215957642,69.2408447266
164.8000030518,47.8126296997,29.3999996185,54.6524467468,361.6759338379,96.3499984741,977.2540283203,498.8215637207,311.1311035156,35.6449928284,9.0500001907,116.0702209473,83.8631668091,464.7625427246,1386.0560302734,68.6999969482,66.2209014893,9.25,16.7999992371,208.7467651367,38.0104866028,94.8793640137,1662.0445556641,12062.3203125,249.6000061035,1105.9748535156,13.25,47.2000007629,6.5500001907,43.5999984741,90.8560180664,74.2659835815
168.8999938965,50.5405273438,30.7000007629,55.391658783,366.846282959,102.5,980.1414794922,492.3721008301,311.8598632813,35.6013679504,8.8500003815,120.2444000244,83.8165206909,497.9955444336,1393.7277832031,71.5999984741,63.1214103699,9.6999998093,17.1499996185,215.743347168,37.863155365,93.536026001,1686.3549804688,12342.0439453125,252.1000061035,1125.2524414063,13.1000003815,46.4500007629,6.75,47.9500007629,85.6628341675,77.3583984375
182.3000030518,53.8636054993,32.7999992371,63.4244308472,380.7167358398,102.6500015259,970.0354003906,491.0920715332,308.8962097168,40.9677505493,9,125.295501709,82.5571746826,494.2974243164,1385.9064941406,70.8000030518,61.9406471252,9.6499996185,17.75,223.3628845215,41.8409996033,95.6256637573,1679.2666015625,12446.21484375,267.1000061035,1112.2536621094,13.5500001907,48.3499984741,7.0500001907,49.75,89.8173904419,78.566368103
187,55.9963264465,35.9500007629,67.9582672119,379.6230163574,104.4000015259,966.4509887695,508.4711303711,311.2282409668,40.8804893494,8.8999996185,131.5041503906,90.8128967285,501.2438964844,1404.5379638672,70.25,66.0733032227,10.1999998093,18.0499992371,234.3369445801,41.7427825928,97.8148117065,1751.8483886719,12324.748046875,265.1499938965,1167.0447998047,13.3500003815,50.75,7.4000000954,49.2999992371,89.3227996826,80.4991226196
185.75,52.8220443726,32.9000015259,64.3607711792,378.4298706055,104.8000030518,983.4769897461,507.4371643066,314.4833679199,40.7496032715,10.5500001907,125.2253417969,86.8482818604,499.1449584961,1399.0084228516,68.1500015259,64.6465530396,9.9499998093,17.2999992371,225.4714355469,47.9796409607,103.6856765747,1764.77734375,12004.9365234375,265.25,1133.73828125,14.25,50.4500007629,7.75,46.5,86.7014770508,79.7260131836
189.8999938965,51.7804832458,33.2999992371,62.833065033,381.1144714355,103.8000030518,1026.4899902344,499.4615783691,316.9125671387,40.8804893494,12.6499996185,125.821647644,84.9359436035,503.04296875,1376.8896484375,67.0500030518,64.2529678345,10.1000003815,17.5499992371,218.7144927979,57.5559272766,107.4171676636,1780.0524902344,12096.7607421875,266.1499938965,1109.5067138672,15.6499996185,50.1500015259,8.1000003815,45.9000015259,87.5422744751,80.8856658936
190.6499938965,53.0204391479,33.8499984741,65.4942245483,379.4738769531,101.4000015259,1012.9489135742,493.701385498,316.183807373,43.1928367615,13.8999996185,125.7164306641,91.9323196411,503.8425598145,1382.7182617188,69.0500030518,63.367401123,10.25,18.1000003815,217.4205932617,51.8592681885,106.5713653564,1766.9737548828,12102.1591796875,271.200012207,1105.3372802734,16.3999996185,50.0999984741,8.5,47,89.1249542236,82.4318771362
179.6499938965,51.1357040405,32.75,63.4737167358,376.1429443359,99.4499969482,1028.9792480469,499.6585083008,311.5683288574,42.7129135132,14.1000003815,125.0499572754,87.6878509521,492.8481750488,1379.8288574219,70.8000030518,63.1706008911,9.6999998093,19,208.5071716309,51.1226272583,103.785194397,1746.2574462891,12382.732421875,264.75,1102.3941650391,15.6000003815,49.5999984741,8.8500003815,44.2000007629,85.316619873,84.6062240601
173.5,50.5901260376,31.7999992371,61.1082344055,376.1926879883,98.25,1035.5008544922,502.8586120605,309.7221679688,42.3202514648,13.25,122.6647109985,84.4228744507,474.8073730469,1367.0756835938,69.4000015259,62.3834342957,9.6499996185,18.4500007629,217.4685058594,49.2073707581,95.3768997192,1724.4429931641,12416.1728515625,257.6499938965,1106.3182373047,14.8500003815,47.75,8.4499998093,44.5999984741,85.316619873,85.6692352295
173.9499969482,52.7724456787,32.5,64.8042984009,381.6613464355,100.75,1029.3775634766,491.2890319824,312.685760498,42.5820236206,11.9499998093,121.682548523,85.4956436157,478.5054931641,1365.7307128906,69,62.3342323303,9.9499998093,17.6499996185,215.1203613281,47.3412284851,92.5907211304,1694.3420410156,12484.6533203125,257.450012207,1101.5112304688,14.1499996185,47.0499992371,8.0500001907,43.9500007629,84.6241989136,85.7175521851
177.6499938965,53.1196327209,32.4000015259,64.8535842896,383.3019104004,101.5500030518,1036.2478027344,521.5668945313,315.0663757324,42.8874320984,11.4499998093,122.8401031494,85.6355819702,481.1041870117,1383.4655761719,69,64.8433456421,9.9499998093,17.2999992371,213.491027832,48.6180648804,96.371963501,1722.8455810547,12867.4482421875,259.200012207,1113.1365966797,14.4499998093,47.9500007629,7.6999998093,44.0999984741,88.3830718994,86.0557937622
173.6000061035,52.574054718,32.0499992371,63.6215591431,393.2449035645,103.4499969482,1055.3149414063,522.3546142578,319.0016479492,42.8874320984,11.5500001907,124.5939483643,85.2624359131,478.7054138184,1384.3621826172,68.75,63.9085769653,9.8000001907,17.3999996185,213.2993469238,47.0956802368,95.2276382446,1734.2271728516,13034.501953125,258.799987793,1113.1854248047,14,46.5,7.4000000954,43.5499992371,89.718460083,93.9317398071
178.0500030518,53.2188301086,32.2000007629,63.7693977356,405.9221801758,109,1068.0594482422,561.7896118164,322.5968933105,43.0619468689,11.9499998093,124.8745727539,86.0553588867,515.7864379883,1384.2625732422,68.75,64.7449569702,10.1000003815,17.3500003815,223.4587249756,46.2117156982,94.5808486938,1733.7279052734,13105.732421875,260.049987793,1138.005859375,14.6999998093,47.7000007629,7.1500000954,43.0499992371,94.4665222168,98.7636184692
186.9499969482,55.5003471375,32.1500015259,64.0650863647,397.8186645508,109.0500030518,1105.7458496094,551.4016113281,325.9977722168,43.1055793762,12.3500003815,121.4370117188,87.6411972046,525.4315185547,1394.1761474609,67.75,66.2700958252,9.75,17.2000007629,228.2988128662,46.6536941528,94.0335617065,1742.9129638672,13497.1748046875,260.1000061035,1125.7919921875,15.3999996185,49.0999984741,7.25,43.2000007629,97.5824356079,98.6186752319
186.6000061035,53.962802887,32.5,65.0014190674,382.755065918,105.3499984741,1083.3928222656,542.7860107422,323.4227905273,42.931060791,11.9499998093,119.086845398,87.7811279297,513.6375732422,1381.4729003906,66.8499984741,64.8433456421,9.5500001907,17.5,229.8802337646,45.5732955933,92.5907211304,1689.4000244141,12806.615234375,257.5,1115.3929443359,15.6999998093,49.4000015259,7.5500001907,43.7000007629,92.4387054443,100.0682296753
188.1499938965,54.7563743591,32.7000007629,64.1636428833,387.4779968262,106.9499969482,1124.6137695313,551.6970214844,321.0907897949,43.9781608582,11.6999998093,120.3496322632,88.2475509644,531.0286865234,1374.8471679688,67.9000015259,64.8433456421,9.6000003815,17.6499996185,229.9281463623,45.8188438416,91.5956573486,1682.6610107422,12677.701171875,254.8500061035,1087.7276611328,15.0500001907,51.8499984741,7.6500000954,43,92.6859970093,96.4926452637
181.0500030518,53.7644081116,32.0499992371,62.9809074402,383.500793457,107.5999984741,1131.6829833984,546.3306884766,317.4469909668,43.3237266541,11.8000001907,121.0862426758,85.4023590088,524.2321166992,1377.7863769531,67.5500030518,64.3513641357,9.0500001907,18.5,225.9027404785,44.6893310547,90.5508346558,1617.9663085938,12556.1845703125,256.200012207,1084.4901123047,14.6499996185,53.2999992371,7.5999999046,42.0999984741,88.7787475586,96.3476867676
177.8999938965,52.6236495972,31.5499992371,61.8474464417,387.3288269043,108,1124.2652587891,547.3153686523,320.1676940918,42.8874320984,11.0500001907,118.6308441162,86.1486358643,550.9185180664,1390.2406005859,67.5999984741,62.4818305969,8.8999996185,18.1499996185,222.5482025146,42.5776367188,89.1577453613,1631.9935302734,12330.4970703125,254.1499938965,1092.0931396484,14,55.8499984741,7.25,43.0499992371,86.8003921509,95.1880340576
165,50.6893196106,30.4500007629,60.1226196289,380.3190307617,105.1500015259,1075.3778076172,536.8288574219,315.5522155762,41.9275894165,10.3999996185,114.5969772339,83.9097976685,548.5197143555,1375.5445556641,66,61.3502655029,8.6499996185,17.7000007629,225.7110443115,41.0061416626,88.0631790161,1649.6148681641,11744.908203125,256.299987793,1094.8400878906,13.8500003815,56.8499984741,7.0500001907,41.1500015259,85.2671585083,93.8351135254
164.6499938965,49.3997688293,30.1499996185,59.7776527405,387.5276794434,103.1999969482,1102.41015625,541.7029418945,309.0905761719,41.6658172607,9.9499998093,114.7372894287,84.0963745117,533.2775268555,1364.833984375,68.9000015259,61.0550765991,8.3999996185,17.6000003815,220.5355224609,40.4168357849,87.0183563232,1717.9536132813,11648.0849609375,258,1120.3472900391,13.1999998093,54.0499992371,6.8499999046,40.25,83.9317703247,92.8687362671
166.8999938965,51.5820884705,29.8999996185,58.7427520752,389.2677307129,102.9499969482,1090.5617675781,564.5457763672,308.3132019043,42.0148506165,9.5500001907,113.7902069092,83.2101669312,519.134765625,1377.0390625,67,58.9887504578,8.3000001907,17.7000007629,216.8934631348,41.2516899109,86.4710769653,1689.9490966797,12078.2900390625,260.1000061035,1147.1296386719,12.75,52.5,6.75,38.9500007629,81.6566696167,91.2742080688
169.5500030518,51.6316871643,31.2999992371,60.6647071838,387.7265625,106.4000015259,1099.8215332031,582.2465209961,309.8678894043,43.8036460876,10.5,114.5618972778,84.3295898438,529.0296630859,1387.5006103516,67.75,57.512802124,8.6999998093,17.7000007629,216.8455352783,41.6445655823,87.8144073486,1752.4973144531,12190.7783203125,268.8999938965,1153.9969482422,13.25,52.6500015259,6.8499999046,39.8499984741,84.6736526489,94.7048492432
